SAL_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
SAL51404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,15,16,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,25,24,4,3,0,0,0,0,0,0,0,28,0,0,0,0
SAL51405,77,21,15,22,25,7,0,3,297,0,0,0,0,0,0,0,0,0,0,0,122,120,110,29,17,27,25,7,0,5,458,126,39,47,5,0,0,3,0,3,4,230,165,144,80,12,3,11,0,6,5,3,424,0,5,4,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,168,147,82,12,3,11,6,10,5,5,448,0,0,0,0,0,0,0,0,0,0,0,290,192,132,18,12,12,12,10,3,10,678,189,46,18,0,0,0,0,0,0,0,262,212,92,32,8,4,0,3,0,0,9,350,11,8,6,0,0,5,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,227,93,39,8,4,5,3,0,0,8,375,0,0,0,0,0,0,0,0,0,0,0,416,139,55,9,0,5,3,0,0,12,634,230,23,5,0,0,0,0,0,0,3,270,273,45,8,0
SAL51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,10,0,0,0,0,0,0,0,29,36,4,11,0,0,0,0,0,0,5,56,3,4,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,33,7,13,0,0,0,0,0,0,5,62,77,22,5,0,0,0,0,0,0,3,105,5,13,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,80,31,7,0,0,0,0,0,0,3,125,111,9,3,0,0,0,0,0,0,0,131,8,0,0,0
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51410,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,18,6,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,7,3,0,0,0,0,0,0,0,29,30,4,0,0,0,0,0,0,0,0,33,3,0,0,0
SAL51411,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14,5,6,6,0,0,0,0,0,0,0,16,0,3,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,6,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL51413,8,3,4,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,21,12,28,4,5,0,4,0,0,0,74,32,5,0,0,0,0,0,0,0,5,47,14,28,4,0,0,4,0,0,0,0,50,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,30,8,4,0,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,48,34,13,6,0,4,0,0,0,5,110,48,16,0,0,0,0,0,0,0,0,66,18,10,4,0,0,0,0,0,0,0,34,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,9,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,71,28,6,0,0,0,0,0,0,0,110,90,7,0,0,0,0,0,0,0,6,101,7,6,0,0
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
SAL51416,72,22,12,32,29,17,8,5,281,0,0,0,0,0,0,0,0,0,0,0,151,89,147,44,39,60,67,44,25,9,671,135,60,71,10,12,7,4,9,8,0,317,73,94,126,17,29,24,19,12,4,0,394,0,3,4,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,75,96,123,23,29,29,21,17,4,0,405,0,0,0,0,0,0,0,0,0,0,0,214,154,201,28,33,33,29,24,12,3,728,182,42,35,9,7,3,0,0,0,5,288,75,43,43,3,4,6,4,3,0,0,189,4,0,3,3,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,79,48,47,5,5,10,5,3,0,0,206,0,0,0,0,0,0,0,0,0,0,0,265,90,88,10,13,9,9,7,0,6,498,311,34,16,5,3,0,0,0,0,6,378,71,16,6,6
SAL51417,164,30,35,29,39,7,0,0,522,0,0,0,0,0,0,0,0,0,4,6,181,242,237,43,40,40,48,13,4,8,865,174,111,84,7,3,7,4,3,4,10,408,167,197,183,15,19,18,24,4,0,8,630,3,35,21,0,4,0,3,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,166,235,205,18,24,17,26,10,0,8,703,0,0,0,0,0,0,0,0,0,0,0,343,344,288,27,32,22,31,8,4,14,1110,221,87,50,5,6,0,0,0,0,0,371,146,137,87,8,4,9,0,0,0,3,403,10,43,17,4,0,3,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,159,187,106,7,5,14,3,0,0,3,482,0,0,0,0,0,0,0,0,0,0,0,381,271,151,15,9,15,3,0,0,4,853,250,38,18,0,7,0,0,0,0,4,313,126,50,6,5
SAL51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0
SAL51419,8,0,7,0,5,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,10,8,11,0,3,0,3,0,0,3,45,8,3,4,0,0,0,0,0,0,0,20,3,3,8,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,6,12,4,0,0,0,0,0,0,37,15,10,8,0,0,0,0,0,0,0,29,3,9,5,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,18,19,14,0,4,0,0,0,0,0,53,28,6,3,0,0,0,0,0,0,4,34,7,4,5,0
SAL51420,17,12,5,9,0,4,0,0,68,0,0,0,0,0,0,0,0,0,0,0,42,23,40,11,7,10,3,4,0,7,164,63,35,18,0,0,0,0,0,0,0,116,16,41,25,0,3,0,0,0,0,0,93,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,47,27,0,3,3,4,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,80,79,47,0,3,3,4,0,0,0,220,147,20,22,0,0,0,0,0,0,4,197,26,27,11,0,5,0,0,0,0,0,69,3,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,38,13,0,5,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,174,60,33,0,4,0,0,0,0,0,276,260,24,11,0,5,0,0,0,0,0,303,50,7,7,0
SAL51421,4,0,0,5,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,32,16,19,3,5,11,12,8,4,0,114,40,27,14,3,0,0,3,3,0,3,95,12,10,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,51,39,24,3,0,3,5,3,0,3,133,99,30,17,0,6,0,0,0,0,0,151,25,21,5,0,0,0,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,5,0,0,0,5,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,120,46,26,4,3,0,5,0,0,3,208,142,13,11,0,0,0,0,0,0,4,170,27,5,0,0
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0
SAL51424,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
